epoch,train_score,val_score
1,0.9084653092006033,0.9215546494054578
2,0.9176931456343221,0.931877156462973
3,0.9214743589743589,0.931905671675839
4,0.9215267303502598,0.9317916108243748
5,0.9219457013574661,0.9323904302945621
6,0.921877618568795,0.9327326128489549
7,0.9221656611362494,0.9326185519974907
8,0.9223175381263616,0.9324759759331603
9,0.9223175381263616,0.9324759759331603
10,0.9223175381263616,0.9324759759331603
11,0.9223175381263616,0.9324759759331603
12,0.9223175381263616,0.9324759759331603
13,0.9223175381263616,0.9324759759331603
14,0.9223175381263616,0.9324759759331603
15,0.9223175381263616,0.9324759759331603
16,0.9223175381263616,0.9324759759331603
17,0.9223175381263616,0.9324759759331603
18,0.9223175381263616,0.9324759759331603
19,0.9223175381263616,0.9324759759331603
20,0.9223175381263616,0.9324759759331603
21,0.9223175381263616,0.9324759759331603
22,0.9223175381263616,0.9324759759331603
23,0.9223175381263616,0.9324759759331603
24,0.9223175381263616,0.9324759759331603
25,0.9223175381263616,0.9324759759331603
26,0.9223175381263616,0.9324759759331603
27,0.9223175381263616,0.9324759759331603
28,0.9223175381263616,0.9324759759331603
29,0.9223175381263616,0.9324759759331603
30,0.9223175381263616,0.9324759759331603
31,0.9223175381263616,0.9324759759331603
32,0.9223175381263616,0.9324759759331603
33,0.9223175381263616,0.9324759759331603
34,0.9223175381263616,0.9324759759331603
35,0.9223175381263616,0.9324759759331603
36,0.9223175381263616,0.9324759759331603
37,0.9223175381263616,0.9324759759331603
38,0.9223175381263616,0.9324759759331603
39,0.9223175381263616,0.9324759759331603
40,0.9223175381263616,0.9324759759331603
41,0.9223175381263616,0.9324759759331603
42,0.9223175381263616,0.9324759759331603
43,0.9223175381263616,0.9324759759331603
44,0.9223175381263616,0.9324759759331603
45,0.9223175381263616,0.9324759759331603
46,0.9223175381263616,0.9324759759331603
47,0.9223175381263616,0.9324759759331603
48,0.9223175381263616,0.9324759759331603
49,0.9223175381263616,0.9324759759331603
50,0.9223175381263616,0.9324759759331603
51,0.9223175381263616,0.9324759759331603
52,0.9223175381263616,0.9324759759331603
53,0.9223175381263616,0.9324759759331603
54,0.9223175381263616,0.9324759759331603
55,0.9223175381263616,0.9324759759331603
56,0.9223175381263616,0.9324759759331603
57,0.9223175381263616,0.9324759759331603
58,0.9223175381263616,0.9324759759331603
59,0.9223175381263616,0.9324759759331603
60,0.9223175381263616,0.9324759759331603
61,0.9223175381263616,0.9324759759331603
62,0.9223175381263616,0.9324759759331603
63,0.9223175381263616,0.9324759759331603
64,0.9223175381263616,0.9324759759331603
65,0.9223175381263616,0.9324759759331603
66,0.9223175381263616,0.9324759759331603
67,0.9223175381263616,0.9324759759331603
68,0.9223175381263616,0.9324759759331603
69,0.9223175381263616,0.9324759759331603
70,0.9223175381263616,0.9324759759331603
71,0.9223175381263616,0.9324759759331603
72,0.9223175381263616,0.9324759759331603
73,0.9223175381263616,0.9324759759331603
74,0.9223175381263616,0.9324759759331603
75,0.9223175381263616,0.9324759759331603
76,0.9223175381263616,0.9324759759331603
77,0.9223175381263616,0.9324759759331603
78,0.9223175381263616,0.9324759759331603
79,0.9223175381263616,0.9324759759331603
80,0.9223175381263616,0.9324759759331603
81,0.9223175381263616,0.9324759759331603
82,0.9223175381263616,0.9324759759331603
83,0.9223175381263616,0.9324759759331603
84,0.9223175381263616,0.9324759759331603
85,0.9223175381263616,0.9324759759331603
86,0.9223175381263616,0.9324759759331603
87,0.9223175381263616,0.9324759759331603
88,0.9223175381263616,0.9324759759331603
89,0.9223175381263616,0.9324759759331603
90,0.9223175381263616,0.9324759759331603
91,0.9223175381263616,0.9324759759331603
92,0.9223175381263616,0.9324759759331603
93,0.9223175381263616,0.9324759759331603
94,0.9223175381263616,0.9324759759331603
95,0.9223175381263616,0.9324759759331603
96,0.9223175381263616,0.9324759759331603
97,0.9223175381263616,0.9324759759331603
98,0.9223175381263616,0.9324759759331603
99,0.9223175381263616,0.9324759759331603
100,0.9223175381263616,0.9324759759331603
