epoch,train_logloss,val_logloss
1,0.6137185282877761,0.6137497149856781
2,0.5493838468574398,0.5496317682422194
3,0.4942808231774191,0.4947513430777817
4,0.44748769152462925,0.4481635314633554
5,0.4077132745703623,0.40860305879198255
6,0.3733491918395683,0.37432768371801434
7,0.34344331248685356,0.34469786649906875
8,0.31736034385592693,0.31887217211977936
9,0.294495232105833,0.2962828729732018
10,0.27439938709970546,0.2764638582926867
11,0.2567680340343764,0.25904102868253204
12,0.240901665787031,0.24344820232911651
13,0.2268091401934464,0.22959590759400805
14,0.21417045427255355,0.21721657246522055
15,0.20295818074088698,0.20628872080533042
16,0.19277600497709554,0.19633301827727162
17,0.18347748170130987,0.18720387878852635
18,0.1753775965794411,0.17930655716836746
19,0.1678636554119023,0.172115482836932
20,0.16157505728269966,0.1659225261085792
21,0.15552599710659096,0.1601274225224213
22,0.15014336175469908,0.1549111904669423
23,0.14548184806180373,0.15049379147512085
24,0.1413492081096797,0.14643283872309704
25,0.13718195437878927,0.14245832970302624
26,0.13353399920863795,0.1390091293146476
27,0.13007273460257457,0.1357906458034103
28,0.12710795736252017,0.1329819309524687
29,0.12408451202139992,0.1301187500121272
30,0.12175814082911218,0.1278317433910537
31,0.11945048760425098,0.12559397084637255
32,0.11749945061792398,0.12372199745492435
33,0.11562048037166442,0.12190515681391226
34,0.1139960810066858,0.12039869168192814
35,0.11259485131400881,0.11911895326013786
36,0.11102699037682105,0.11774417724983109
37,0.10977967444376818,0.11660757032397658
38,0.10856616690514703,0.11543424453428805
39,0.10747316441008391,0.114481926420204
40,0.10641307386807927,0.1135860912142179
41,0.10539214441452928,0.1126455141934059
42,0.10447511705210068,0.11179673518437536
43,0.10368897950065892,0.11109014286631853
44,0.1026159262071339,0.11020625996997713
45,0.10190961420014595,0.10959018405738588
46,0.10129116754875321,0.10912250809921942
47,0.1007752658984125,0.10867298162281522
48,0.10004629173703179,0.1081062689932364
49,0.09916881445621784,0.10744257154395816
50,0.09858609671813642,0.10703648651309695
51,0.09788526626596106,0.10648298061906211
52,0.09751222877709213,0.10615480965384834
53,0.0971922107346381,0.10589106618428201
54,0.09694513786140448,0.10563885469074247
55,0.09651122178556837,0.10532721411463353
56,0.09596630008945287,0.10490484118299931
57,0.09562178947126969,0.10460949455400677
58,0.09540399176998296,0.10444792437926774
59,0.09507774339420734,0.10422697634500962
60,0.09472986446009103,0.10400513416271058
61,0.0944737145376721,0.10384453463339051
62,0.094127266265964,0.10358236758117541
63,0.09392056145177514,0.10340537284068087
64,0.0931334747302273,0.10294011982025526
65,0.09260172259265402,0.10269636103792415
66,0.0921435029453362,0.10241150528029706
67,0.0917116790484107,0.10220971354943663
68,0.0915070466826658,0.10200676451525716
69,0.09118185769928595,0.10191650733415457
70,0.09079429969164893,0.1016348258330824
71,0.0907144315159824,0.10159535630582253
72,0.09032029240344717,0.10145110213162696
73,0.08995102320809632,0.10121208675061046
74,0.08986333700742656,0.10115704836620883
75,0.08951572219830159,0.1010503096656665
76,0.08928249440670735,0.10093040115897661
77,0.08901422370203661,0.10074613215321301
78,0.08847181937262816,0.10046363237806269
79,0.0881775322099981,0.10024263503108846
80,0.08814592992129223,0.100213000893182
81,0.08770022744129703,0.09994149474961239
82,0.08732075834550065,0.09982563260242906
83,0.08653695864215238,0.09948665840858903
84,0.08645544509546507,0.09945303951590766
85,0.08586524161250676,0.09919285874155215
86,0.08530399460582506,0.0988627292035606
87,0.08506041355786093,0.09877490115062153
88,0.08469902893756691,0.098609496809856
89,0.08405040102831597,0.09852956836282815
90,0.08352195692104251,0.0982901002124459
91,0.08305554958494342,0.09808288609985791
92,0.08291777877780453,0.09798691088855414
93,0.08268943432209565,0.09785320422192809
94,0.08230271574822709,0.09771432129627275
95,0.08203181406510254,0.0975890110691477
96,0.08134806728700915,0.0972650316605267
97,0.08112662842641229,0.09726058716026939
98,0.08078471209285075,0.097133146822258
99,0.08021028343010962,0.096970879315228
100,0.08007387202050587,0.09685506635791341
