epoch,train_logloss,val_logloss
1,0.6134521509357607,0.6136401165282608
2,0.5485273029072107,0.5489699408769328
3,0.4935281834133857,0.4943309173690314
4,0.44664153793568545,0.44781493968706504
5,0.40650298105649874,0.4079780600776576
6,0.37191579886559956,0.3736235536034737
7,0.3420619814776387,0.3440859104279371
8,0.31585176336599785,0.3181699742909769
9,0.29274631846254123,0.2953872330823091
10,0.27236701811373343,0.2754490001147785
11,0.25442622698356826,0.2578929893073556
12,0.23849162909863897,0.24232314175081987
13,0.22435717111307013,0.22849733389198276
14,0.21164171795179848,0.21620581319016058
15,0.20022258491032774,0.20518185724812749
16,0.19005918932547355,0.1953775476466828
17,0.18073198988445907,0.186313636517264
18,0.1724882323156514,0.17835633714924676
19,0.1650385524049334,0.17114039586993518
20,0.1585867462941332,0.16483861522692714
21,0.15258218432221068,0.159126930689715
22,0.14698495138308182,0.15369102051672018
23,0.14228735591576563,0.1492108443336104
24,0.13811575758509095,0.14513358638568408
25,0.1339469473686365,0.14126058702060926
26,0.1303735251832625,0.13787705839904432
27,0.12701438808316892,0.13481337408989014
28,0.12402620526593597,0.13200185830934347
29,0.1210799254056294,0.12927687014489894
30,0.11874569409234978,0.12700673485847566
31,0.11633463428002118,0.12473827445004636
32,0.11446264031004978,0.1229422041436354
33,0.11263428303910868,0.12116615404140534
34,0.11095620342180108,0.1196100474445597
35,0.10946079881276354,0.11819995386491093
36,0.10801400257575858,0.11689241353775397
37,0.10661762106214767,0.11562537575038777
38,0.10541664470834447,0.1145501182891526
39,0.10452839843195341,0.11367516159119406
40,0.10335833823255536,0.11267652068064163
41,0.10220269048668332,0.11167697106493121
42,0.10097226235152228,0.11063199240876095
43,0.10030367553232451,0.11003452815255566
44,0.0991953855000837,0.10904506726842472
45,0.09850349959245486,0.10847966369267395
46,0.09788264575996748,0.10798866052090023
47,0.09725053523042373,0.10747544902648427
48,0.09672148364625636,0.10699984386718978
49,0.09583747707819297,0.10648993592686704
50,0.09519660273352068,0.10595952614316693
51,0.09460413480989893,0.10556444682165823
52,0.09375015997070758,0.10501767820275916
53,0.09306732651784677,0.10453877774212197
54,0.09280664362275894,0.10428498762654365
55,0.09246267856161401,0.10398999642452318
56,0.09204533982919964,0.10376618889964344
57,0.09183887808280881,0.10357390279640613
58,0.09162576569682167,0.10336185537190602
59,0.09140434702196785,0.10315430013281399
60,0.09099353900016842,0.1029279842493995
61,0.0908781764130948,0.1027892373981161
62,0.09055855414847115,0.1025396242890326
63,0.09041140646508089,0.10240577661971184
64,0.0897953752388048,0.101983507639466
65,0.08926415613028872,0.10167901430394685
66,0.08904235069915947,0.10148439422561964
67,0.08843817559596771,0.10117713833272196
68,0.08785287730806542,0.10097179633743994
69,0.0875350829876649,0.10075596343469506
70,0.08690745749048572,0.100433826357781
71,0.0867442752568181,0.10031877677096128
72,0.0861519067342548,0.10016261453374359
73,0.08606063498023549,0.10009834086400149
74,0.08578616249017973,0.09988251432827494
75,0.08546021708907514,0.09977117064234513
76,0.08521310630870083,0.09968423231663166
77,0.08493920739799145,0.09948143457201337
78,0.08487672021530217,0.09943045346879313
79,0.08484428402886621,0.09938622187423228
80,0.08475608309120944,0.09930784672308544
81,0.08467632737887959,0.09925396116482886
82,0.08405714518409914,0.09900454331769465
83,0.08312055962160811,0.0985421241622464
84,0.08301512636183357,0.09848261865771982
85,0.08249638001535775,0.09821290690790925
86,0.0823074709384506,0.09805500806261527
87,0.08222714214369452,0.09798113779195879
88,0.08173676212706417,0.09781956805424423
89,0.08112793448955977,0.09774016492486318
90,0.0806448924038431,0.09754233464560891
91,0.07998011922824717,0.09715134407418002
92,0.07984844262043359,0.09709361850316034
93,0.07959649131295495,0.09697545321934391
94,0.07916285099083231,0.0968218666561419
95,0.07884768151370485,0.09672809752312943
96,0.0782667772553651,0.0965467555628975
97,0.0778657447335597,0.09645422707387523
98,0.07774293177171605,0.09636237975483065
99,0.07705380966715504,0.0961782544026715
100,0.0764586964724935,0.09603565627106643
