epoch,train_score,val_score
1,0.9275835519561993,0.930080698052411
2,0.9335006273525721,0.9351278907297043
3,0.9338927227101631,0.9351278907297043
4,0.9344345272042888,0.9360688927542844
5,0.9344773012432988,0.935869286264222
6,0.9346840424318467,0.9361544383928826
7,0.9346911714383483,0.9361544383928826
8,0.9346911714383483,0.9361544383928826
9,0.9346911714383483,0.9361544383928826
10,0.9346911714383483,0.9361544383928826
11,0.9346911714383483,0.9361544383928826
12,0.9346911714383483,0.9361544383928826
13,0.9346911714383483,0.9361544383928826
14,0.9346911714383483,0.9361544383928826
15,0.9346911714383483,0.9361544383928826
16,0.9346911714383483,0.9361544383928826
17,0.9346911714383483,0.9361544383928826
18,0.9346911714383483,0.9361544383928826
19,0.9346911714383483,0.9361544383928826
20,0.9346911714383483,0.9361544383928826
21,0.9346911714383483,0.9361544383928826
22,0.9346911714383483,0.9361544383928826
23,0.9346911714383483,0.9361544383928826
24,0.9346911714383483,0.9361544383928826
25,0.9346911714383483,0.9361544383928826
26,0.9346911714383483,0.9361544383928826
27,0.9346911714383483,0.9361544383928826
28,0.9346911714383483,0.9361544383928826
29,0.9346911714383483,0.9361544383928826
30,0.9346911714383483,0.9361544383928826
31,0.9346911714383483,0.9361544383928826
32,0.9346911714383483,0.9361544383928826
33,0.9346911714383483,0.9361544383928826
34,0.9346911714383483,0.9361544383928826
35,0.9346911714383483,0.9361544383928826
36,0.9346911714383483,0.9361544383928826
37,0.9346911714383483,0.9361544383928826
38,0.9346911714383483,0.9361544383928826
39,0.9346911714383483,0.9361544383928826
40,0.9346911714383483,0.9361544383928826
41,0.9346911714383483,0.9361544383928826
42,0.9346911714383483,0.9361544383928826
43,0.9346911714383483,0.9361544383928826
44,0.9346911714383483,0.9361544383928826
45,0.9346911714383483,0.9361544383928826
46,0.9346911714383483,0.9361544383928826
47,0.9346911714383483,0.9361544383928826
48,0.9346911714383483,0.9361544383928826
49,0.9346911714383483,0.9361544383928826
50,0.9346911714383483,0.9361544383928826
51,0.9346911714383483,0.9361544383928826
52,0.9346911714383483,0.9361544383928826
53,0.9346911714383483,0.9361544383928826
54,0.9346911714383483,0.9361544383928826
55,0.9346911714383483,0.9361544383928826
56,0.9346911714383483,0.9361544383928826
57,0.9346911714383483,0.9361544383928826
58,0.9346911714383483,0.9361544383928826
59,0.9346911714383483,0.9361544383928826
60,0.9346911714383483,0.9361544383928826
61,0.9346911714383483,0.9361544383928826
62,0.9346911714383483,0.9361544383928826
63,0.9346911714383483,0.9361544383928826
64,0.9346911714383483,0.9361544383928826
65,0.9346911714383483,0.9361544383928826
66,0.9346911714383483,0.9361544383928826
67,0.9346911714383483,0.9361544383928826
68,0.9346911714383483,0.9361544383928826
69,0.9346911714383483,0.9361544383928826
70,0.9346911714383483,0.9361544383928826
71,0.9346911714383483,0.9361544383928826
72,0.9346911714383483,0.9361544383928826
73,0.9346911714383483,0.9361544383928826
74,0.9346911714383483,0.9361544383928826
75,0.9346911714383483,0.9361544383928826
76,0.9346911714383483,0.9361544383928826
77,0.9346911714383483,0.9361544383928826
78,0.9346911714383483,0.9361544383928826
79,0.9346911714383483,0.9361544383928826
80,0.9346911714383483,0.9361544383928826
81,0.9346911714383483,0.9361544383928826
82,0.9346911714383483,0.9361544383928826
83,0.9346911714383483,0.9361544383928826
84,0.9346911714383483,0.9361544383928826
85,0.9346911714383483,0.9361544383928826
86,0.9346911714383483,0.9361544383928826
87,0.9346911714383483,0.9361544383928826
88,0.9346911714383483,0.9361544383928826
89,0.9346911714383483,0.9361544383928826
90,0.9346911714383483,0.9361544383928826
91,0.9346911714383483,0.9361544383928826
92,0.9346911714383483,0.9361544383928826
93,0.9346911714383483,0.9361544383928826
94,0.9346911714383483,0.9361544383928826
95,0.9346911714383483,0.9361544383928826
96,0.9346911714383483,0.9361544383928826
97,0.9346911714383483,0.9361544383928826
98,0.9346911714383483,0.9361544383928826
99,0.9346911714383483,0.9361544383928826
100,0.9346911714383483,0.9361544383928826
