epoch,train_logloss,val_logloss
1,0.6120809498495101,0.6125660415245607
2,0.5470045707528018,0.5477756064446468
3,0.4913587813779589,0.49258434101473925
4,0.44475282907912994,0.4462702530262669
5,0.40504877722146465,0.4069263766076996
6,0.3706421067305153,0.3730168455956262
7,0.34105366043348784,0.34381812846845194
8,0.3146378236094052,0.31775346136906585
9,0.29151688921960633,0.29500076432443806
10,0.2714221939302978,0.2751030811714437
11,0.2534112043041803,0.2574507099662312
12,0.23766412691545483,0.24206243014183684
13,0.2232179391885856,0.2280631586749953
14,0.21026252226325606,0.21544117154249456
15,0.1990656660353799,0.2045321997745114
16,0.1889486639248574,0.19474409867437434
17,0.17979237641664716,0.18586765307248032
18,0.17167478543483825,0.17789837944869283
19,0.16442879020921305,0.17076738660344004
20,0.15787875246129698,0.16433819207661357
21,0.1515780625876101,0.15828158690258803
22,0.14623902418173632,0.1532445058814873
23,0.1412757184382282,0.14849582461010788
24,0.1366679781040925,0.14408476183632796
25,0.13279969261946553,0.14042021580300287
26,0.12924806934743757,0.13701029742477747
27,0.12619572618943226,0.1340508896897548
28,0.12323385820285411,0.13126558781918551
29,0.12037514455051508,0.12861744298837954
30,0.11778835316068413,0.1261966174823782
31,0.11550679945529212,0.12419392382772017
32,0.11323818189886188,0.12226169511482288
33,0.11106446108995253,0.12035119229388395
34,0.10941698581341974,0.11883223897073555
35,0.10796954053767643,0.11744576332645411
36,0.10665614736853075,0.11621441619034704
37,0.10543338393144236,0.11510808156009891
38,0.10414757015691137,0.11401837677233698
39,0.10318632326475238,0.11313320814911709
40,0.10199829901051717,0.11212463834871096
41,0.10119124712910021,0.1114218075289626
42,0.1003224811612198,0.1106633093730873
43,0.09948528405663831,0.10993587731929033
44,0.0988718447718353,0.10937602667533093
45,0.09782583932922431,0.1085466630871979
46,0.09717468755918453,0.10797141262517154
47,0.09649679157262515,0.10745344037350377
48,0.09607396374199503,0.10707123444846302
49,0.09552197499944495,0.10668013225678664
50,0.09494691120790819,0.10623851573151717
51,0.09462327820534834,0.10600187435554373
52,0.09410499925060754,0.1056362411486092
53,0.09347179461204817,0.10522081802776187
54,0.09289478740397633,0.10474049802182799
55,0.09260560455250276,0.10447716286372113
56,0.09231267240362505,0.10425723515611066
57,0.09210700759084511,0.10408089900886365
58,0.09165893516651917,0.10377326165260543
59,0.09150095794554337,0.10365396169512456
60,0.09115970738322554,0.10337845252652743
61,0.0909172658825309,0.1031871248007603
62,0.09059475611349208,0.10289162437084828
63,0.09031844683100658,0.10268691779965514
64,0.08975455162047419,0.10233940750031961
65,0.08926339162375131,0.10208621710734747
66,0.08884436910853301,0.10192695455933148
67,0.08870894582060825,0.1017750486485636
68,0.08797001057795834,0.10131511665888873
69,0.0876983438698899,0.10110793061410467
70,0.08757330360366931,0.10100450561621907
71,0.08737496210444819,0.10087000963522601
72,0.08699176783721618,0.10070136080864768
73,0.08646904620611617,0.1004415010258762
74,0.08638070634335414,0.10034878166022153
75,0.08621637811489166,0.10016789015109603
76,0.08609755511234693,0.1000878269124329
77,0.08579626194256414,0.09991552935730634
78,0.08552225204997387,0.09974201261547666
79,0.08502028582803423,0.09958927432673172
80,0.08487071615623526,0.09948421136675728
81,0.0840705079300037,0.09918650223337801
82,0.08397117721419149,0.09910582887555303
83,0.08332975327299673,0.09891632550550415
84,0.08272554028980061,0.09868840944439271
85,0.08261355550563299,0.09861556078610213
86,0.08253579879164662,0.09853002365082882
87,0.08236893819688125,0.09842925730017596
88,0.08186692563911063,0.09827732145558149
89,0.081749398913712,0.09816144297649332
90,0.08118068909284887,0.0979732197599676
91,0.08050591177327271,0.09782296520381223
92,0.08043342558020423,0.09774415690845696
93,0.07999487033354365,0.09767602162853872
94,0.07943281830246057,0.09755966594711196
95,0.07917554436012293,0.09746939630071996
96,0.07845618552451546,0.09722247613852761
97,0.0778491532020219,0.09691894179874437
98,0.07771676543806738,0.09686585632342716
99,0.07726552288222098,0.09670268200384628
100,0.07673645586899623,0.09648042520151931
