epoch,train_logloss,val_logloss
1,0.546707141565698,0.54672439640747
2,0.4855735189736814,0.48567081696157255
3,0.43516003523794017,0.4355506328392377
4,0.39354300056459357,0.3941217157674776
5,0.35837719748498836,0.359216930576436
6,0.3278751367968869,0.3290910455226837
7,0.30197128993601924,0.3034033349897167
8,0.2788695102294938,0.2805916157653699
9,0.2589047720997436,0.2609320684977235
10,0.24140566586353945,0.24355147148273049
11,0.22586416078256993,0.22832734771951366
12,0.21240750418326243,0.2151565039178518
13,0.19984691579229905,0.20292217965295187
14,0.1889848190367101,0.19226217375487542
15,0.1791037518136544,0.18262188624374037
16,0.17027807167087575,0.1739972558900497
17,0.16239575353725996,0.1664288899060029
18,0.15549735732351505,0.1597063119040344
19,0.1492986121755958,0.15365741014308076
20,0.14369950587586633,0.1482244044480276
21,0.13852289777074986,0.14323686188553048
22,0.13394242184478,0.13884456378246496
23,0.1297901921597615,0.13482656682640948
24,0.12588067315741144,0.13106972778577125
25,0.1225411866505149,0.12797551787927594
26,0.11946726590154627,0.12500752203671914
27,0.11678933693088393,0.12245261705908321
28,0.11413011928266634,0.11997491097104125
29,0.11170227813139633,0.11768475143136552
30,0.10958725116888617,0.11569991956374043
31,0.1076547985639085,0.11393781107953387
32,0.10570918451924811,0.11231553412030794
33,0.10382640898484159,0.11071687932220368
34,0.10243790821302085,0.10943371407572301
35,0.10098747099933443,0.10809841424205197
36,0.09988777329585671,0.10707059916022908
37,0.09878520832287202,0.10609343514410359
38,0.09771144408869822,0.10516206648607017
39,0.09670824085138202,0.10430091372478241
40,0.0958208504562901,0.10353467135749826
41,0.09486769459390955,0.10270220180131558
42,0.09416059603782441,0.10214929331163393
43,0.0933937355391558,0.10150586396444133
44,0.0926600794955037,0.10089602874442272
45,0.09177032074004518,0.1002685702637645
46,0.09108806682348108,0.09969111770035895
47,0.09062024238522723,0.09929197382071618
48,0.09010061315708078,0.09889704294170588
49,0.08957256583219342,0.09846654235239269
50,0.08908866296147631,0.09812376552022586
51,0.08865914085941576,0.09784721986583135
52,0.08846829973207654,0.09765779149129405
53,0.08773036364916297,0.09716144981288416
54,0.08736722304259362,0.09688175189840131
55,0.08700944120557552,0.09665293933735151
56,0.08684169747806239,0.09650924340889323
57,0.08645998424059946,0.09626455822819228
58,0.08601629539524501,0.09598278170653288
59,0.08569077592726763,0.09574667735994459
60,0.08549993910694467,0.09554125442218545
61,0.0852711742857606,0.09539532681022678
62,0.08510681572991613,0.09523764556329913
63,0.08487202359081766,0.09504152104475036
64,0.08454065651476282,0.09476142657322512
65,0.08434552717186637,0.09463992573676076
66,0.083986500705617,0.09444450428817408
67,0.08341702564518769,0.09430919657471719
68,0.0829603390291081,0.09405903462688778
69,0.08256795833820466,0.09394170763669074
70,0.08224546643794596,0.09382588094188714
71,0.08194863942855403,0.09368714819081166
72,0.08176235076686177,0.0935471162514062
73,0.08150348719794168,0.09347264991981229
74,0.08104566708523704,0.09325122162465468
75,0.0808951528336415,0.09313688240545451
76,0.08060556179512188,0.0930174449308087
77,0.07976967142631529,0.09275152178032747
78,0.0795605022357144,0.09265231118415956
79,0.07917664243209864,0.09239942515511179
80,0.07905283798559742,0.09234467929113573
81,0.07888473823677707,0.09225816608614867
82,0.07881319204078419,0.09221043933693547
83,0.07826393369109222,0.0920235487019475
84,0.07795672747356057,0.09187507294571597
85,0.07781461621282768,0.0917734316650232
86,0.07755816931235664,0.09162896196656359
87,0.07744647257338118,0.09152486166987389
88,0.07670009237723234,0.09139438477914702
89,0.07642912049313234,0.09126273127550799
90,0.07583493402457156,0.09110707216577431
91,0.07526090961851609,0.09103765246521563
92,0.07519104992517607,0.09098383520072725
93,0.07503574059784301,0.09091587668032954
94,0.07456690536037641,0.09084987801563384
95,0.07450959351108762,0.09081739694135005
96,0.07403187428129857,0.09058465827995948
97,0.07375761018047212,0.09051343942849333
98,0.07340901092483404,0.09050593510500429
99,0.07309839814596153,0.09041574592350764
100,0.07256974808720403,0.09041483994095505
