epoch,train_score,val_score
1,0.9964426257556747,0.9535487182411817
2,0.9978327820234972,0.9560295417605292
3,0.9981179422835633,0.9570846046365736
4,0.9982106193680849,0.9573127263395022
5,0.9982391353940915,0.9582537283640823
6,0.9982391353940915,0.9584818500670107
7,0.9982391353940915,0.9587670021956713
8,0.9982462644005932,0.9587955174085374
9,0.9982533934070947,0.9586529413442071
10,0.9982605224135964,0.9589666086857338
11,0.9982676514200981,0.9591091847500641
12,0.9982676514200981,0.9589666086857338
13,0.9982676514200981,0.9595369129430551
14,0.9982676514200981,0.9593087912401266
15,0.9982533934070947,0.9596794890073854
16,0.9982533934070947,0.959479882517323
17,0.9982676514200981,0.9598505802845818
18,0.9982676514200981,0.9597650346459836
19,0.9982676514200981,0.9595369129430551
20,0.9982676514200981,0.959479882517323
21,0.9982676514200981,0.959508397730189
22,0.9982819094331014,0.9596509737945194
23,0.9982819094331014,0.9594513673044569
24,0.9982819094331014,0.959508397730189
25,0.9982819094331014,0.9597080042202515
26,0.9982676514200981,0.959508397730189
27,0.9982819094331014,0.959508397730189
28,0.9982819094331014,0.9593943368787248
29,0.9982676514200981,0.9594228520915908
30,0.9982676514200981,0.9595654281559212
